RecordType	SystemIdentity	FileNum	SwitchNum	CallingNum	CallingIMSI	CalledNum	CalledIMSI	DateS	TimeS	TimeType	CallPeriod	CallingCellID	CalledCellID	ServiceType	Transfer	IncomingTrunk	OutgoingTrunk	MSRN	CalledNum2	FCIFlag	callrecTime	EventProcessedUtcTime	PartitionId	EventEnqueuedUtcTime
MO	d0	399	US	012361563	466922702341485	234516951	466921402237651	20220412		2	488			b	0		426	886932428134			2022-04-12T03:46:35Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:37.7070000Z
MO	d0	401	UK	345617105	466922201102759	345659395	466923200408045	20220412		1	742			V	1		424	1416955584542			2022-04-12T03:44:35Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:37.7540000Z
MO	d0	403	UK	234552954	466921402416657	012389321	466923000464324	20220412		2	854			V	0		402	886932429155			2022-04-12T03:39:35Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:37.8170000Z
MO	d0	406	China	012387220	466922702341485	012312408	466920403025604	20220412		3	529			S	1		418				2022-04-12T04:01:35Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:37.8640000Z
MO	d0	408	US	012367869	466922201102759	567848999	466923200779222	20220412		3	783			S	1		419				2022-04-12T03:59:35Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:37.9100000Z
MO	d0	412	US	123471062	466921602131264	234522654	466920400352400	20220412		2	92			b	1		409	886932429827			2022-04-12T04:02:36Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:38.0200000Z
MO	d0	427	Australia	234520825	466923100098619	678913553	466920403025604	20220412		3	357			V	0		400	886932428688			2022-04-12T03:43:37Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:38.3320000Z
MO	d0	432	China	123458046	262021390056324	345677632	466922202613463	20220412		3	987			b	0		614	14290800303585			2022-04-12T04:06:38Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:38.4420000Z
MO	d0	434	Australia	678995344	466921602131264	678973827	466921602343040	20220412		1	566			b	0		442	886932428688			2022-04-12T03:49:38Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:38.4890000Z
MO	d0	436	US	567858524	466922000696024	012333788	466920400352400	20220412		3	500			V	0		420	886932428242			2022-04-12T03:47:38Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:38.5510000Z
MO	d0	439	China	678959013	466922702341485	234566659	466922002560205	20220412		2	48			V	0		F	886932428242			2022-04-12T03:58:38Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:38.5980000Z
MO	d0	450	US	123491421	466921602131264	567895187	466922202679249	20220412		1	352			V	1		425	1415980332015			2022-04-12T03:55:40Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:38.8010000Z
MO	d0	452	US	456796131	466922000696024	234501208	466920403025604	20220412		2	177			V	1		609	886932428927			2022-04-12T03:48:40Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:38.8480000Z
MO	d0	458	UK	345661182	466921602131264	567856734	466920403025604	20220412		0	24			b	1		400	14290800303585			2022-04-12T04:03:40Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.0040000Z
MO	d0	460	UK	678920004	466922202679249	678976758	466921402416657	20220412		0	213			S	1		425	1412930064972			2022-04-12T03:43:40Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.0510000Z
MO	d0	464	UK	234595196	466922702341485	234560465	466923300507919	20220412		3	228			V	1		421	1416916990491			2022-04-12T04:00:41Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.1760000Z
MO	d0	466	China	789098168	466922702341485	012337603	466922200432822	20220412		1	451			b	1		418	886932429827			2022-04-12T04:02:41Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.2230000Z
MO	d0	469	Germany	012338505	466921402416657	567877408	466923101048691	20220412		0	173			V	0		411	1412930064972			2022-04-12T04:05:41Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.2700000Z
MO	d0	476	Australia	456731839	466923101048691	567817787	466922702341485	20220412		1	978			S	1		621	1416955584542			2022-04-12T04:07:42Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.4260000Z
MO	d0	482	US	234579208	466922202679249	456768500	466920403025604	20220412		0	485			S	1		411	1412983121877			2022-04-12T03:56:42Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.5820000Z
MO	d0	484	US	567897629	466922702341485	789012794	466923100807296	20220412		1	640			a	1		421	1418986850453			2022-04-12T04:02:43Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.6450000Z
MO	d0	489	UK	678978832	466921602131264	789014870	466920401237309	20220412		1	302			S	1		402	886932428876			2022-04-12T03:59:43Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.7390000Z
MO	d0	495	Australia	567893809	262021390056324	123449693	466923200779222	20220412		1	468			b	1		425	1418986850453			2022-04-12T03:50:44Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.9260000Z
MO	d0	497	Germany	456771018	466921602131264	012337248	466922202679249	20220412		0	703			S	1		423	886932428688			2022-04-12T04:02:44Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:39.9730000Z
MO	d0	502	UK	456723130	466923101048691	123438520	466923300507919	20220412		3	509			a	1		614	886932428112			2022-04-12T04:02:44Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:40.0820000Z
MO	d0	504	China	567879703	466923100098619	567840054	466922202679249	20220412		3	261			V	0		422				2022-04-12T03:45:45Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:40.1290000Z
MO	d0	512	Germany	456797053	466923101048691	456774603	466922200432822	20220412		2	334			a	1		409	1412983121877			2022-04-12T04:07:45Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:40.3480000Z
MO	d0	516	US	123435639	262021390056324	567851694	466921602131264	20220412		2	681			S	0		420	1412983121877			2022-04-12T03:52:46Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:40.4570000Z
MO	d0	526	Australia	012381885	262021390056324	123483733	466922202613463	20220412		3	746			a	0		621	1412983121877			2022-04-12T03:43:46Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:40.7230000Z
MO	d0	530	Germany	012395804	466923100098619	567879816	466923101048691	20220412		3	376			a	0		420	1415980332015			2022-04-12T04:03:47Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:40.8170000Z
MO	d0	534	Germany	789029487	466922200432822	456700811	466921602343040	20220412		3	30			b	1		400	14290800033338			2022-04-12T03:48:47Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:40.9110000Z
MO	d0	536	US	456786332	466922000696024	789063996	466922202679249	20220412		0	486			b	0		623	1418986850453			2022-04-12T04:01:47Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:40.9740000Z
MO	d0	542	Germany	234558565	466922000696024	567808621	466922002560205	20220412		2	293			S	1		300	886932428688			2022-04-12T03:50:48Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:41.1300000Z
MO	d0	544	China	567897484	466920401237309	567800335	466920401237309	20220412		2	513			S	0		405	1418986850453			2022-04-12T03:45:48Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:41.1770000Z
MO	d0	548	UK	345654966	466922000696024	456769316	466922202679249	20220412		1	459			V	1		402	886932428242			2022-04-12T03:44:48Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:41.2860000Z
MO	d0	557	UK	123466879	466922000696024	567879926	466922202546859	20220412		0	934			S	1		421	886932428876			2022-04-12T03:57:49Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:41.4890000Z
MO	d0	559	US	345643091	466921402237651	678973495	466920401237309	20220412		0	801			b	0		405	886932429626			2022-04-12T03:52:49Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:41.5360000Z
MO	d0	569	China	234524625	262021390056324	567885077	466922202679249	20220412		0	685			a	1		423	14290800303585			2022-04-12T03:52:51Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:41.7710000Z
MO	d0	573	US	234562446	466922702341485	012343619	466923100098619	20220412		3	544			a	0		418	1415980332015			2022-04-12T03:57:51Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:41.8650000Z
MO	d0	580	US	345685157	466921402237651	567866686	466920403025604	20220412		2	872			b	1		623	886932423548			2022-04-12T04:05:52Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.0370000Z
MO	d0	582	China	345606954	466922702341485	234566499	466923300236137	20220412		2	625			a	1		F	886932423548			2022-04-12T03:54:52Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.0840000Z
MO	d0	591	UK	123418596	466921402416657	567865575	466922202546859	20220412		0	333			S	0		609	14290800303585			2022-04-12T03:54:53Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.2560000Z
MO	d0	593	China	456712974	466921402237651	012334671	466923100098619	20220412		3	109			b	0		419	886932428306			2022-04-12T03:54:53Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.3020000Z
MO	d0	595	US	789038747	466922202679249	678978088	466921402416657	20220412		1	413			b	0		621	1412983121877			2022-04-12T04:07:53Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.3540000Z
MO	d0	597	US	678991987	466921402416657	123443935	466922002560205	20220412		3	383			S	1		621	1416960750071			2022-04-12T03:52:53Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.4170000Z
MO	d0	599	UK	678900760	466921602131264	123490820	466923100098619	20220412		0	755			S	1		405	886932429825			2022-04-12T03:59:53Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.4640000Z
MO	d0	604	UK	123461476	466923100098619	345655279	466922202679249	20220412		3	25			a	0		421	886937415371			2022-04-12T03:56:54Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.5260000Z
MO	d0	610	Australia	678970059	262021390056324	678914801	466922202546859	20220412		0	400			V	1		419	886932428134			2022-04-12T03:55:55Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.6820000Z
MO	d0	613	Germany	345657952	466923100098619	234578515	466923300507919	20220412		2	213			b	0		419	886932428242			2022-04-12T03:45:55Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:42.7290000Z
MO	d0	631	US	456744774	466923101048691	567894582	466922702341485	20220412		2	919			a	0		426	1418986850453			2022-04-12T04:07:57Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:43.0730000Z
MO	d0	638	Germany	789025133	262021390056324	123477907	466920401237309	20220412		3	919			V	1		424	886932428306			2022-04-12T03:38:58Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:43.2290000Z
MO	d0	642	Australia	234525514	466922202679249	123416614	466921602131264	20220412		3	260			a	0		420	886932428688			2022-04-12T03:41:58Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:43.3230000Z
MO	d0	644	UK	456742339	466923101048691	789081598	466923100807296	20220412		0	129			b	1		405	886932428306			2022-04-12T03:56:58Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:43.3700000Z
MO	d0	650	US	012341955	466921602131264	789067770	466923200779222	20220412		3	792			b	1		621	886937415371			2022-04-12T03:56:59Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:43.5260000Z
MO	d0	652	UK	789054370	466921602131264	012384160	466922201102759	20220412		0	921			a	1		409	886932428927			2022-04-12T04:00:59Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:43.5890000Z
MO	d0	656	UK	567854102	466923101048691	789011885	466923300507919	20220412		1	586			V	1		426	886932429242			2022-04-12T03:40:59Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:43.6820000Z
MO	d0	666	US	456770010	466922000696024	678973790	466922201102759	20220412		1	212			V	1		614	886932428258			2022-04-12T03:42:00Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:43.9500000Z
MO	d0	668	Australia	123471891	466922000696024	678947883	466923200408045	20220412		1	517			V	0		421	1417955696232			2022-04-12T03:50:00Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.0130000Z
MO	d0	672	Australia	012314540	262021390056324	234556700	466922002560205	20220412		1	879			S	1		425	1418986850453			2022-04-12T03:57:01Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.1060000Z
MO	d0	676	Australia	789025313	466922200432822	567897165	466923300507919	20220412		0	825			V	0		621	886932429827			2022-04-12T03:49:01Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.2160000Z
MO	d0	684	Germany	345631999	466921402416657	345663669	466923200348594	20220412		1	626			b	1		411	1415980332015			2022-04-12T03:42:02Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.4190000Z
MO	d0	686	Australia	123429358	466921402237651	123494837	466923100098619	20220412		3	960			a	1		418	886932428688			2022-04-12T04:06:02Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.4660000Z
MO	d0	695	UK	678945183	466923100098619	456747580	466923200408045	20220412		3	526			a	0		420	886932429979			2022-04-12T04:06:03Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.6690000Z
MO	d0	698	China	678929453	466922702341485	012343337	466921402237651	20220412		3	649			S	1		422				2022-04-12T04:08:03Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.7310000Z
MO	d0	703	Germany	567833669	466921402416657	345658362	466923000886460	20220412		0	40			V	0		411	886932429827			2022-04-12T03:58:03Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.8250000Z
MO	d0	707	US	123496310	466923100098619	012319979	466922202546859	20220412		2	937			a	1		411	1415982715962			2022-04-12T03:44:04Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.9500000Z
MO	d0	709	Germany	567848071	466922202679249	234504867	466922202546859	20220412		1	401			S	1		418	886932428927			2022-04-12T04:03:04Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:44.9970000Z
MO	d0	714	UK	123439894	466922000696024	789057876	262021390056324	20220412		2	52			a	0		425	1417955696232			2022-04-12T04:05:04Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:45.1060000Z
MO	d0	716	Australia	234586366	262021390056324	456702510	466923000464324	20220412		3	690			S	1		400	886932429979			2022-04-12T03:42:04Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:45.1530000Z
MO	d0	732	Australia	567801357	466922202679249	012350173	466921602131264	20220412		2	979			V	1		400	886932429827			2022-04-12T03:55:06Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:45.5910000Z
MO	d0	741	UK	678903364	466922200432822	456721420	466921602343040	20220412		0	439			V	0		420	1418986850453			2022-04-12T04:08:07Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:45.7630000Z
MO	d0	752	US	012394770	466923101048691	012389804	466923100098619	20220412		3	109			a	0		425	886932429021			2022-04-12T03:54:08Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:46.0130000Z
MO	d0	754	Germany	678947494	466922202679249	123434388	466920400352400	20220412		0	389			S	1		418	886932429021			2022-04-12T03:54:08Z	2022-04-12T03:40:17.8616109Z	1	2022-04-12T03:39:46.0600000Z
MO	d0	756	US	456750417	466922000696024	123486581	466922000696024	20220412		2	879			V	1		614	886932428687			2022-04-12T04:02:08Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:46.1220000Z
MO	d0	764	US	234518626	466922000696024	567845043	466923200779222	20220412		0	194			V	1		405	1416960750071			2022-04-12T03:57:09Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:46.3560000Z
MO	d0	771	UK	789095210	466921602131264	234576509	466923000886460	20220412		1	312			a	1		409	886932429021			2022-04-12T03:57:10Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:46.4970000Z
MO	d0	776	US	678948204	466920401237309	123438691	466920400352400	20220412		2	617			S	1		621	886932429979			2022-04-12T03:47:10Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:46.6060000Z
MO	d0	780	Australia	678908711	466921402416657	012313821	466923000886460	20220412		3	66			V	0		F	886932428242			2022-04-12T03:47:10Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:46.7160000Z
MO	d0	790	US	234565540	262021390056324	567802407	466922202679249	20220412		1	321			V	1		419	14290800033338			2022-04-12T04:08:11Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:46.9350000Z
MO	d0	795	Germany	123485656	466922000696024	678949545	466921602131264	20220412		0	264			b	1		425	1415980332015			2022-04-12T03:41:12Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:47.0280000Z
MO	d0	801	China	789024176	466922201102759	678964902	466922702341485	20220412		3	498			b	0		423	886932428688			2022-04-12T03:42:13Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:47.2000000Z
MO	d0	806	China	456724397	466922201102759	678945760	466920400352400	20220412		0	307			S	0		402				2022-04-12T04:03:13Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:47.3100000Z
MO	d0	818	China	789037877	262021390056324	456768436	466923100807296	20220412		2	275			b	1		400	886932428134			2022-04-12T04:07:14Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:47.5130000Z
MO	d0	826	Australia	012371000	466922702341485	456705267	466923000886460	20220412		0	745			a	0		400	14290800033338			2022-04-12T03:59:15Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:47.6690000Z
MO	d0	834	Germany	789041556	466923100098619	789074290	466920401237309	20220412		2	686			V	1		411	886932428134			2022-04-12T03:42:16Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:47.8410000Z
MO	d0	836	Australia	012350557	466920401237309	123434130	466922002560205	20220412		3	929			S	1		411	886932429979			2022-04-12T03:39:16Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:47.8880000Z
MO	d0	838	China	567806808	262021390056324	123426883	466922201102759	20220412		1	689			S	1		411	1416955584542			2022-04-12T03:57:16Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:47.9340000Z
MO	d0	849	Germany	789076025	466923100098619	456748437	466920400352400	20220412		3	876			b	0		442	1417955696232			2022-04-12T03:40:17Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:48.2310000Z
MO	d0	852	Australia	567807834	466921402237651	789063643	466921402416657	20220412		2	398			b	0		420				2022-04-12T03:55:18Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:48.2780000Z
MO	d0	860	US	123428011	466923101048691	456713344	466920401237309	20220412		1	656			S	0		400	886932423548			2022-04-12T03:55:19Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:48.3880000Z
MO	d0	868	Australia	678902503	466922200432822	012392587	466923100807296	20220412		2	628			V	0		614	1412930064972			2022-04-12T03:55:19Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:48.6070000Z
MO	d0	894	China	678936832	466922702341485	567870824	466921602343040	20220412		3	692			a	1		422	886932428242			2022-04-12T03:57:22Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:49.1850000Z
MO	d0	899	US	456789734	466922201102759	456766204	466923200779222	20220412		3	649			V	0		F	1415982715962			2022-04-12T04:06:22Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:49.2950000Z
MO	d0	905	UK	567828832	466922200432822	123494161	466922702346260	20220412		3	403			S	1		609	1415980332015			2022-04-12T03:53:23Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:49.4040000Z
MO	d0	912	Australia	456775923	466922702341485	567834811	466923000886460	20220412		3	572			S	0		425	1416960750071			2022-04-12T03:59:24Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:49.5600000Z
MO	d0	916	Australia	567883276	466922201102759	123486296	466922202546859	20220412		0	463			a	1		409	886932428112			2022-04-12T04:00:24Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:49.6700000Z
MO	d0	927	UK	789037144	466921602131264	234529296	466922000696024	20220412		1	544			b	0		609	886932428242			2022-04-12T03:39:25Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:50.0130000Z
MO	d0	929	China	567835725	466921402416657	567809037	466922200432822	20220412		3	823			b	0		405	1418986850453			2022-04-12T04:08:25Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:50.0760000Z
MO	d0	940	China	789011659	466922201102759	234597252	466921602343040	20220412		1	616			a	0		614	886932429626			2022-04-12T03:45:26Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:50.8410000Z
MO	d0	944	Australia	234508401	466922000696024	567894751	466922200432822	20220412		3	604			a	0		609	886932429626			2022-04-12T03:42:27Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:50.9350000Z
MO	d0	946	US	567874926	466922200432822	123464945	466922202679249	20220412		2	879			S	0		443	886937415371			2022-04-12T03:56:27Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:50.9820000Z
MO	d0	948	Australia	789096631	466920401237309	678939217	466921402416657	20220412		0	324			S	0		422	886937415371			2022-04-12T04:03:27Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:51.0600000Z
MO	d0	954	US	234527556	466922202679249	345654380	466923200348594	20220412		0	764			S	0		621	886932429021			2022-04-12T03:39:28Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:51.1700000Z
MO	d0	958	Australia	012392062	466920401237309	234548880	466921402416657	20220412		1	309			a	1		420	1418986850453			2022-04-12T04:02:28Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:51.2320000Z
MO	d0	970	China	123407095	466921402416657	456752812	466922702346260	20220412		1	136			S	0		423	1415982715962			2022-04-12T03:52:29Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:51.4510000Z
MO	d0	972	Australia	234570809	466921402237651	456769246	466920401237309	20220412		3	904			b	0		442	1415982715962			2022-04-12T03:40:30Z	2022-04-12T03:40:17.8773638Z	1	2022-04-12T03:39:51.5020000Z
